ISIN,NOM,NAM,SECTOR,GLOBAL,US EQUITY,EUROPEAN EQUITY +  UK,JAPON EQUITY,EM GLOBAL,EM ASIAN EQUITY,LATIN AMERICAN EQUITY,ALTERNATIVE,TOTAL,ORO,PLATA,REAL ESTATE,CONTROL,RIESGO,USD,EUR,JPY,CAD,GBP,MXN,BRL,AUD,COP,TOTAL,,,,,,,,,,,,,,,
COR9BPT00100,FEP5 FCP ENERGETICO ANDINO A,FEP5 FCP ENERGETICO ANDINO A,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD,1,0,0,0,0,0,0,,0,1,,,,,,,,,,,,,,,
COR9BPT00126,FEP5 FCP ENERGETICO ANDINO A,FEP5 FCP ENERGETICO ANDINO A,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD,1,0,0,0,0,0,0,,0,1,,,,,,,,,,,,,,,
COR9BPT00134,FEP5 FCP ENERGETICO ANDINO A,FEP5 FCP ENERGETICO ANDINO A,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD,1,0,0,0,0,0,0,,0,1,,,,,,,,,,,,,,,
COR9BPT00142,FEP5 FCP ENERGETICO ANDINO A,FEP5 FCP ENERGETICO ANDINO A,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD,1,0,0,0,0,0,0,,0,1,,,,,,,,,,,,,,,
COR9BPT00167,FEP5 FCP ENERGETICO ANDINO A,FEP5 FCP ENERGETICO ANDINO A,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD,1,0,0,0,0,0,0,,0,1,,,,,,,,,,,,,,,
COR9BPT00175,FEP5 FCP ENERGETICO ANDINO A,FEP5 FCP ENERGETICO ANDINO A,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD,1,0,0,0,0,0,0,,0,1,,,,,,,,,,,,,,,
COR9BPT00183,FEP5 FCP ENERGETICO ANDINO A,FEP5 FCP ENERGETICO ANDINO A,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD,1,0,0,0,0,0,0,,0,1,,,,,,,,,,,,,,,
COR9BPT00191,FEP5 FCP ENERGETICO ANDINO A,FEP5 FCP ENERGETICO ANDINO A,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD,1,0,0,0,0,0,0,,0,1,,,,,,,,,,,,,,,
COR9BPT00209,FEP5 FCP ENERGETICO ANDINO A,FEP5 FCP ENERGETICO ANDINO A,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD,1,0,0,0,0,0,0,,0,1,,,,,,,,,,,,,,,
COR9BPT00217,FEP5 FCP ENERGETICO ANDINO A,FEP5 FCP ENERGETICO ANDINO A,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD,1,0,0,0,0,0,0,,0,1,,,,,,,,,,,,,,,
COR9BPT00225,FEP5 FCP ENERGETICO ANDINO A,FEP5 FCP ENERGETICO ANDINO A,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD,1,0,0,0,0,0,0,,0,1,,,,,,,,,,,,,,,
COR9BPT00233,FEP5 FCP ENERGETICO ANDINO A,FEP5 FCP ENERGETICO ANDINO A,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD,1,0,0,0,0,0,0,,0,1,,,,,,,,,,,,,,,
COR9BPT00241,FEP5 FCP ENERGETICO ANDINO A,FEP5 FCP ENERGETICO ANDINO A,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD,1,0,0,0,0,0,0,,0,1,,,,,,,,,,,,,,,
COR9BPT00258,FEP5 FCP ENERGETICO ANDINO A,FEP5 FCP ENERGETICO ANDINO A,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD,1,0,0,0,0,0,0,,0,1,,,,,,,,,,,,,,,
COR9BPT00266,FEP5 FCP ENERGETICO ANDINO A,FEP5 FCP ENERGETICO ANDINO A,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD,1,0,0,0,0,0,0,,0,1,,,,,,,,,,,,,,,
COR9BPT00274,FEP5 FCP ENERGETICO ANDINO A,FEP5 FCP ENERGETICO ANDINO A,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD,1,0,0,0,0,0,0,,0,1,,,,,,,,,,,,,,,
COR9BPT00282,FEP5 FCP ENERGETICO ANDINO A,FEP5 FCP ENERGETICO ANDINO A,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD,1,0,0,0,0,0,0,,0,1,,,,,,,,,,,,,,,
COR9BPT00290,FEP5 FCP ENERGETICO ANDINO A,FEP5 FCP ENERGETICO ANDINO A,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD,1,0,0,0,0,0,0,,0,1,,,,,,,,,,,,,,,
COR9BPT00308,FEP5 FCP ENERGETICO ANDINO A,FEP5 FCP ENERGETICO ANDINO A,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD,1,0,0,0,0,0,0,,0,1,,,,,,,,,,,,,,,
COR9BPT00316,FEP5 FCP ENERGETICO ANDINO A,FEP5 FCP ENERGETICO ANDINO A,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD,1,0,0,0,0,0,0,,0,1,,,,,,,,,,,,,,,
COR9BPT00324,FEP5 FCP ENERGETICO ANDINO A,FEP5 FCP ENERGETICO ANDINO A,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD,1,0,0,0,0,0,0,,0,1,,,,,,,,,,,,,,,
COR9BPT00332,FEP5 FCP ENERGETICO ANDINO A,FEP5 FCP ENERGETICO ANDINO A,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD,1,0,0,0,0,0,0,,0,1,,,,,,,,,,,,,,,
COR9BPT00340,FEP5 FCP ENERGETICO ANDINO A,FEP5 FCP ENERGETICO ANDINO A,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD,1,0,0,0,0,0,0,,0,1,,,,,,,,,,,,,,,
COR9BPT00357,FEP5 FCP ENERGETICO ANDINO A,FEP5 FCP ENERGETICO ANDINO A,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD,1,0,0,0,0,0,0,,0,1,,,,,,,,,,,,,,,
COR9BPT00365,FEP5 FCP ENERGETICO ANDINO A,FEP5 FCP ENERGETICO ANDINO A,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD,1,0,0,0,0,0,0,,0,1,,,,,,,,,,,,,,,
COR9BPT00373,FEP5 FCP ENERGETICO ANDINO A,FEP5 FCP ENERGETICO ANDINO A,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD,1,0,0,0,0,0,0,,0,1,,,,,,,,,,,,,,,
COR9BPT00381,FEP5 FCP ENERGETICO ANDINO A,FEP5 FCP ENERGETICO ANDINO A,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD,1,0,0,0,0,0,0,,0,1,,,,,,,,,,,,,,,
COR9BPT00399,FEP5 FCP ENERGETICO ANDINO A,FEP5 FCP ENERGETICO ANDINO A,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD,1,0,0,0,0,0,0,,0,1,,,,,,,,,,,,,,,
COR9BPT00407,FEP5 FCP ENERGETICO ANDINO A,FEP5 FCP ENERGETICO ANDINO A,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD,1,0,0,0,0,0,0,,0,1,,,,,,,,,,,,,,,
COR9BPT00050,FEP5 FCP ENERGETICO ANDINO A,FEP5 FCP ENERGETICO ANDINO A,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD,1,0,0,0,0,0,0,,0,1,,,,,,,,,,,,,,,
COR9BPT00415,FEP5 FCP ENERGETICO ANDINO A,FEP5 FCP ENERGETICO ANDINO A,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD,1,0,0,0,0,0,0,,0,1,,,,,,,,,,,,,,,
COR9BPT00423,FEP5 FCP ENERGETICO ANDINO A,FEP5 FCP ENERGETICO ANDINO A,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD,1,0,0,0,0,0,0,,0,1,,,,,,,,,,,,,,,
COR9BPT00456,FEP5 FCP ENERGETICO ANDINO A,FEP5 FCP ENERGETICO ANDINO A,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD,1,0,0,0,0,0,0,,0,1,,,,,,,,,,,,,,,
COR9BPT00431,FEP5 FCP ENERGETICO ANDINO A,FEP5 FCP ENERGETICO ANDINO A,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD,1,0,0,0,0,0,0,,0,1,,,,,,,,,,,,,,,
COR9BPT00449,FEP5 FCP ENERGETICO ANDINO A,FEP5 FCP ENERGETICO ANDINO A,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD,1,0,0,0,0,0,0,,0,1,,,,,,,,,,,,,,,
CORM3PT00027,FEP5 FCP ENERGETICO ANDINO C,FEP5 FCP ENERGETICO ANDINO C,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD,1,0,0,0,0,0,0,,0,1,,,,,,,,,,,,,,,
CORM3PT00035,FEP5 FCP ENERGETICO ANDINO C,FEP5 FCP ENERGETICO ANDINO C,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD,1,0,0,0,0,0,0,,0,1,,,,,,,,,,,,,,,
CORM3PT00043,FEP5 FCP ENERGETICO ANDINO C,FEP5 FCP ENERGETICO ANDINO C,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD,1,0,0,0,0,0,0,,0,1,,,,,,,,,,,,,,,
CORM3PT00050,FEP5 FCP ENERGETICO ANDINO C,FEP5 FCP ENERGETICO ANDINO C,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD,1,0,0,0,0,0,0,,0,1,,,,,,,,,,,,,,,
CORM3PT00068,FEP5 FCP ENERGETICO ANDINO C,FEP5 FCP ENERGETICO ANDINO C,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD,1,0,0,0,0,0,0,,0,1,,,,,,,,,,,,,,,
CORM3PT00076,FEP5 FCP ENERGETICO ANDINO C,FEP5 FCP ENERGETICO ANDINO C,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD,1,0,0,0,0,0,0,,0,1,,,,,,,,,,,,,,,
CORM3PT00084,FEP5 FCP ENERGETICO ANDINO C,FEP5 FCP ENERGETICO ANDINO C,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD,1,0,0,0,0,0,0,,0,1,,,,,,,,,,,,,,,
CORM3PT00092,FEP5 FCP ENERGETICO ANDINO C,FEP5 FCP ENERGETICO ANDINO C,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD,1,0,0,0,0,0,0,,0,1,,,,,,,,,,,,,,,
CORM3PT00100,FEP5 FCP ENERGETICO ANDINO C,FEP5 FCP ENERGETICO ANDINO C,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD,1,0,0,0,0,0,0,,0,1,,,,,,,,,,,,,,,
CORM3PT00118,FEP5 FCP ENERGETICO ANDINO C,FEP5 FCP ENERGETICO ANDINO C,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD,1,0,0,0,0,0,0,,0,1,,,,,,,,,,,,,,,
CORM3PT00126,FEP5 FCP ENERGETICO ANDINO C,FEP5 FCP ENERGETICO ANDINO C,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD,1,0,0,0,0,0,0,,0,1,,,,,,,,,,,,,,,
CORM3PT00142,FEP5 FCP ENERGETICO ANDINO C,FEP5 FCP ENERGETICO ANDINO C,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD,1,0,0,0,0,0,0,,0,1,,,,,,,,,,,,,,,
CORM3PT00134,FEP5 FCP ENERGETICO ANDINO C,FEP5 FCP ENERGETICO ANDINO C,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD,1,0,0,0,0,0,0,,0,1,,,,,,,,,,,,,,,
CORM3PT00159,FEP5 FCP ENERGETICO ANDINO C,FEP5 FCP ENERGETICO ANDINO C,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD,1,0,0,0,0,0,0,,0,1,,,,,,,,,,,,,,,
CORM3PT00167,FEP5 FCP ENERGETICO ANDINO C,FEP5 FCP ENERGETICO ANDINO C,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD,1,0,0,0,0,0,0,,0,1,,,,,,,,,,,,,,,
CORM3PT00217,FEP5 FCP ENERGETICO ANDINO C,FEP5 FCP ENERGETICO ANDINO C,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD,1,0,0,0,0,0,0,,0,1,,,,,,,,,,,,,,,
CORM3PT00225,FEP5 FCP ENERGETICO ANDINO C,FEP5 FCP ENERGETICO ANDINO C,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD,1,0,0,0,0,0,0,,0,1,,,,,,,,,,,,,,,
CORM3PT00233,FEP5 FCP ENERGETICO ANDINO C,FEP5 FCP ENERGETICO ANDINO C,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD,1,0,0,0,0,0,0,,0,1,,,,,,,,,,,,,,,
CORM3PT00241,FEP5 FCP ENERGETICO ANDINO C,FEP5 FCP ENERGETICO ANDINO C,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD,1,0,0,0,0,0,0,,0,1,,,,,,,,,,,,,,,
CORM3PT00258,FEP5 FCP ENERGETICO ANDINO C,FEP5 FCP ENERGETICO ANDINO C,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD,1,0,0,0,0,0,0,,0,1,,,,,,,,,,,,,,,
COR9BPT00118,FONDO DE CAPITAL PRIVADO - FONDO ENERGÉTICO ANDINO,FEP5 FCP ENERGETICO ANDINO C,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD,1,0,0,0,0,0,0,,0,1,,,,,,,,,,,,,,,
CORM3PT00175,FEP5 FCP ENERGETICO ANDINO C,FEP5 FCP ENERGETICO ANDINO C,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD,1,0,0,0,0,0,0,,0,1,,,,,,,,,,,,,,,
CORM3PT00183,FEP5 FCP ENERGETICO ANDINO C,FEP5 FCP ENERGETICO ANDINO C,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD,1,0,0,0,0,0,0,,0,1,,,,,,,,,,,,,,,
CORM3PT00209,FEP5 FCP ENERGETICO ANDINO C,FEP5 FCP ENERGETICO ANDINO C,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD,1,0,0,0,0,0,0,,0,1,,,,,,,,,,,,,,,
CORM3PT00191,FEP5 FCP ENERGETICO ANDINO C,FEP5 FCP ENERGETICO ANDINO C,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD,1,0,0,0,0,0,0,,0,1,,,,,,,,,,,,,,,
CORH5PT00029,FEP5 FCP TC LATAM COMP - B,FEP5 FCP TERRANUM COMP - B,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD,0.4965,0,0,0,0,0,0,,0.5035,1,,,,,,,,,,,,,,,
CORH5PT00037,FEP5 FCP TC LATAM COMP - B,FEP5 FCP TERRANUM COMP - B,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD,0.4965,0,0,0,0,0,0,,0.5035,1,,,,,,,,,,,,,,,
CORH5PT00045,FEP5 FCP TC LATAM COMP - B,FEP5 FCP TERRANUM COMP - B,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD,0.4965,0,0,0,0,0,0,,0.5035,1,,,,,,,,,,,,,,,
CORH5PT00052,FEP5 FCP TC LATAM COMP - B,FEP5 FCP TERRANUM COMP - B,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD,0.4965,0,0,0,0,0,0,,0.5035,1,,,,,,,,,,,,,,,
CORH5PT00060,FEP5 FCP TC LATAM COMP - B,FEP5 FCP TERRANUM COMP - B,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD,0.4965,0,0,0,0,0,0,,0.5035,1,,,,,,,,,,,,,,,
CORH5PT00011,FEP5 FCP TC LATAM COMP - B,FEP5 FCP TERRANUM COMP - B,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD,0.4965,0,0,0,0,0,0,,0.5035,1,,,,,,,,,,,,,,,
CORH5PT00078,FEP5 FCP TC LATAM COMP - B,FEP5 FCP TERRANUM COMP - B,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD,0.4965,0,0,0,0,0,0,,0.5035,1,,,,,,,,,,,,,,,
CORH5PT00086,FEP5 FCP TC LATAM COMP - B,FEP5 FCP TERRANUM COMP - B,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD,0.4965,0,0,0,0,0,0,,0.5035,1,,,,,,,,,,,,,,,
CORH5PT00094,FEP5 FCP TC LATAM COMP - B,FEP5 FCP TERRANUM COMP - B,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD,0.4965,0,0,0,0,0,0,,0.5035,1,,,,,,,,,,,,,,,
CORH5PT00102,FEP5 FCP TC LATAM COMP - B,FEP5 FCP TERRANUM COMP - B,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD,0.4965,0,0,0,0,0,0,,0.5035,1,,,,,,,,,,,,,,,
CORH5PT00110,FEP5 FCP TC LATAM COMP - B,FEP5 FCP TERRANUM COMP - B,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD,0.4965,0,0,0,0,0,0,,0.5035,1,,,,,,,,,,,,,,,
CORH5PT00128,FEP5 FCP TC LATAM COMP - B,FEP5 FCP TC LATAM COMP - B,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD,0.4965,0,0,0,0,0,0,,0.5035,1,,,,,,,,,,,,,,,
CORH4PT00048,COMPARTIMENTO A TERRANUM CAPIT,COMPARTIMENTO A TERRANUM CAPIT,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD,0.4965,0,0,0,0,0,0,,0.5035,1,,,,,,,,,,,,,,,
CORH4PT00113,COMPARTIMENTO A TERRANUM CAPIT,COMPARTIMENTO A TERRANUM CAPIT,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD,0.4965,0,0,0,0,0,0,,0.5035,1,,,,,,,,,,,,,,,
CORH4PT00105,COMPARTIMENTO A TERRANUM CAPIT,COMPARTIMENTO A TERRANUM CAPIT,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD,0.4965,0,0,0,0,0,0,,0.5035,1,,,,,,,,,,,,,,,
CORH4PT00097,COMPARTIMENTO A TERRANUM CAPIT,COMPARTIMENTO A TERRANUM CAPIT,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD,0.4965,0,0,0,0,0,0,,0.5035,1,,,,,,,,,,,,,,,
CORH4PT00055,COMPARTIMENTO A TERRANUM CAPIT,COMPARTIMENTO A TERRANUM CAPIT,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD,0.4965,0,0,0,0,0,0,,0.5035,1,,,,,,,,,,,,,,,
CORH4PT00063,COMPARTIMENTO A TERRANUM CAPIT,COMPARTIMENTO A TERRANUM CAPIT,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD,0.4965,0,0,0,0,0,0,,0.5035,1,,,,,,,,,,,,,,,
CORH4PT00014,COMPARTIMENTO A TERRANUM CAPIT,COMPARTIMENTO A TERRANUM CAPIT,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD,0.4965,0,0,0,0,0,0,,0.5035,1,,,,,,,,,,,,,,,
CORH4PT00071,COMPARTIMENTO A TERRANUM CAPIT,COMPARTIMENTO A TERRANUM CAPIT,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD,0.4965,0,0,0,0,0,0,,0.5035,1,,,,,,,,,,,,,,,
CORH4PT00030,COMPARTIMENTO A TERRANUM CAPIT,COMPARTIMENTO A TERRANUM CAPIT,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD,0.4965,0,0,0,0,0,0,,0.5035,1,,,,,,,,,,,,,,,
CORH4PT00089,COMPARTIMENTO A TERRANUM CAPIT,COMPARTIMENTO A TERRANUM CAPIT,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD,0.4965,0,0,0,0,0,0,,0.5035,1,,,,,,,,,,,,,,,
CORH4PT00121,COMPARTIMENTO A TERRANUM CAPIT,COMPARTIMENTO A TERRANUM CAPIT,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD,0.4965,0,0,0,0,0,0,,0.5035,1,,,,,,,,,,,,,,,
COR23PT00246,FEP5 FCP ALTRA FCP 1,FEP5 FCP ALTRA FCP 1,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD/EUR,0.0528,0.9472,0,0,0,0,0,,0,1,,,,,,,,,,,,,,,
COR23PT00253,FEP5 FCP ALTRA FCP 1,FEP5 FCP ALTRA FCP 1,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD/EUR,0.0528,0.9472,0,0,0,0,0,,0,1,,,,,,,,,,,,,,,
COR23PT00261,FEP5 FCP ALTRA FCP 1,FEP5 FCP ALTRA FCP 1,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD/EUR,0.0528,0.9472,0,0,0,0,0,,0,1,,,,,,,,,,,,,,,
COR23PT00279,FEP5 FCP ALTRA FCP 1,FEP5 FCP ALTRA FCP 1,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD/EUR,0.0528,0.9472,0,0,0,0,0,,0,1,,,,,,,,,,,,,,,
COR23PT00287,FEP5 FCP ALTRA FCP 1,FEP5 FCP ALTRA FCP 1,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD/EUR,0.0528,0.9472,0,0,0,0,0,,0,1,,,,,,,,,,,,,,,
COR23PT00295,FEP5 FCP ALTRA FCP 1,FEP5 FCP ALTRA FCP 1,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD/EUR,0.0528,0.9472,0,0,0,0,0,,0,1,,,,,,,,,,,,,,,
COR23PT00303,FEP5 FCP ALTRA FCP 1,FEP5 FCP ALTRA FCP 1,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD/EUR,0.0528,0.9472,0,0,0,0,0,,0,1,,,,,,,,,,,,,,,
COR23PT00311,FEP5 FCP ALTRA FCP 1,FEP5 FCP ALTRA FCP 1,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD/EUR,0.0528,0.9472,0,0,0,0,0,,0,1,,,,,,,,,,,,,,,
COR23PT00329,FEP5 FCP ALTRA FCP 1,FEP5 FCP ALTRA FCP 1,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD/EUR,0.0528,0.9472,0,0,0,0,0,,0,1,,,,,,,,,,,,,,,
COR23PT00337,FEP5 FCP ALTRA FCP 1,FEP5 FCP ALTRA FCP 1,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD/EUR,0.0528,0.9472,0,0,0,0,0,,0,1,,,,,,,,,,,,,,,
COR23PT00345,FEP5 FCP ALTRA FCP 1,FEP5 FCP ALTRA FCP 1,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD/EUR,0.0528,0.9472,0,0,0,0,0,,0,1,,,,,,,,,,,,,,,
COR23PT00352,FEP5 FCP ALTRA FCP 1,FEP5 FCP ALTRA FCP 1,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD/EUR,0.0528,0.9472,0,0,0,0,0,,0,1,,,,,,,,,,,,,,,
COR23PT00360,FEP5 FCP ALTRA FCP 1,FEP5 FCP ALTRA FCP 1,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD/EUR,0.0528,0.9472,0,0,0,0,0,,0,1,,,,,,,,,,,,,,,
COR23PT00238,FEP5 FCP ALTRA FCP 1,FEP5 FCP ALTRA FCP 1,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD/EUR,0.0528,0.9472,0,0,0,0,0,,0,1,,,,,,,,,,,,,,,
COR4LPT00035,FCP CPVAL TERMO,FCP CPVAL TERMO,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD,1,0,0,0,0,0,0,,0,1,,,,,,,,,,,,,,,
Ñ909X,FEP5 FICA RF MERC EMER ALIANZA,FEP5 FICA RF MERC EMER ALIANZA,CCA,0,0,0,0,0,0,0,0,0,0,0,0,1,USD,1,0,0,0,0,0,0,,0,1,,,,,,,,,,,,,,,
COR4LPT00043,FCP CPVAL TERMO,FCP CPVAL TERMO,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD,1,0,0,0,0,0,0,,0,1,,,,,,,,,,,,,,,
STARWOOD DISTRESSED OPPORTUNITY FUND XII LP,STARWOOD DISTRESSED OPPORTUNITY FUND XII LP,STARWOOD DISTRESSED OPPORTUNITY FUND XII LP,FCP,0,0,0,0,0,0,0,0,0,0,0,0,1,USD,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,
ISIN,NOM,NAM,SECTOR,GLOBAL,US EQUITY,EUROPEAN EQUITY +  UK,JAPON EQUITY,EM GLOBAL,EM ASIAN EQUITY,LATIN AMERICAN EQUITY,ALTERNATIVE,TOTAL,ORO,PLATA,REAL ESTATE,CONTROL,RIESGO,USD,EUR,JPY,CAD,GBP,MXN,BRL,AUD,COP,TOTAL,,,,,,,,,,,,,,,
XS1836386703,,,NOTA,,,1,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
XS1922176281,,,NOTA,,,1,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
XS1874527085,,,NOTA,,1,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
XS1931310004,,,NOTA,,1,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
XS1836379591,,,NOTA,,1,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
XS1874574756,,,NOTA,,1,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
XS1836380177,,,NOTA,,1,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
XS1836384674,,,NOTA,,1,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
XS1882568568,,,NOTA,,1,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
XS1931315060,,,NOTA,,1,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
XS1882592519,,,NOTA,,1,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
XS1920375570,,,NOTA,,1,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
XS2275754336,,,NOTA,,1,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
XS2403272011,,,NOTA,,1,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
XS2355516324,,,NOTA,,,1,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
XS2474922593,,,NOTA,,1,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
XS2709359231,,,NOTA,,1,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
XS2479693496,,,NOTA,,0,,,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
XS2204190537,,,NOTA,,0,1,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
XS2251495425,,,NOTA,,1,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
XS2410439249,,,NOTA,,0,,,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
XS2392248733,,,NOTA,,0,,,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
XS2403126977,,,NOTA,,1,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
